idtransaccion,idcuentaorigen,idcuentadestino,monto,fecha,estadotransaccion
3087,4487,4206,368684.58,2025-02-22,False
3088,3889,1130,98940.03,2025-12-24,True
3089,4242,2660,140941.62,2026-08-27,False
3090,2988,3968,817412.12,2024-04-21,True
3091,2312,1515,544967.69,2026-10-30,True
3092,4442,4320,964926.61,2022-12-26,True
3093,2531,3650,463244.69,2023-04-20,True
3094,975,1317,74631.13,2024-04-16,False
3095,4877,84,880305.04,2023-08-19,False
3096,3188,3215,902643.69,2023-01-04,False
3097,3096,2441,621273.14,2022-11-06,True
3098,4235,1642,739612.47,2025-07-07,True
3099,522,3042,916983.96,2024-04-06,False
3100,337,594,672772.34,2022-07-31,False
3101,4448,3127,832149.99,2023-07-08,True
3102,3828,2790,551816.66,2024-07-13,False
3103,3292,1234,257900.29,2025-09-24,True
3104,2538,2097,462257.7,2025-07-02,False
3105,2954,1050,120650.71,2025-09-26,False
3106,4143,2190,215292.75,2024-02-20,False
3107,259,2991,0.0,2026-05-11,True
3108,1013,2436,404708.24,2022-12-17,True
3109,3476,478,487711.2,2026-08-25,True
3110,2742,4766,796876.93,2025-06-06,False
3111,614,2167,824597.3,2025-09-17,True
3112,1689,1103,159958.61,2024-02-18,False
3113,723,4434,618711.65,2022-10-08,False
3114,1087,857,279173.69,2025-05-21,False
3115,1619,3004,722980.37,2025-04-13,False
3116,2669,3842,0.0,2025-04-04,False
3117,2334,3409,341733.84,2024-12-02,False
3118,4291,267,63913.05,2026-11-19,False
3119,713,4166,480922.11,2023-12-26,False
3120,386,2257,137513.17,2026-07-12,False
3121,3959,4376,792659.52,2026-06-30,False
3122,243,3905,475168.34,2022-12-09,False
3123,1317,1692,891030.06,2023-02-22,False
3124,650,3299,848375.97,2025-02-19,True
3125,2045,4691,122950.94,2023-04-17,True
3126,449,916,353459.55,2022-10-26,False
3127,2048,2842,412505.04,2026-03-31,True
3128,703,3274,137507.81,2026-03-02,False
3129,946,4786,0.0,2026-08-09,False
3130,1832,1760,326197.64,2026-12-04,False
3131,3497,3885,746937.51,2026-05-31,False
3132,2277,1029,318164.75,2025-10-19,False
3133,3741,828,828787.49,2025-03-31,True
3134,4068,47,572941.88,2025-10-27,True
3135,4967,2405,414984.85,2025-10-25,False
3136,1824,271,296990.57,2026-12-08,True
3137,732,60,136369.56,2024-07-27,True
3138,3544,3484,759839.88,2026-06-21,True
3139,236,1798,420461.38,2024-08-12,True
3140,2235,1206,226748.93,2025-03-14,False
3141,4645,2808,0.0,2025-10-16,True
3142,4725,4899,469541.97,2026-05-31,True
3143,3691,457,551860.25,2022-10-17,True
3144,3496,2659,795811.48,2023-01-19,True
3145,2574,4679,166680.42,2026-05-31,False
3146,1702,907,802668.84,2025-05-15,True
3147,3951,2514,34844.71,2026-06-16,True
3148,3538,1014,810518.34,2025-10-26,True
3149,4780,4871,403665.48,2026-11-17,False
3150,3543,352,578680.39,2023-07-16,True
3151,547,2103,529137.76,2025-02-24,True
3152,3772,3859,112487.1,2026-03-30,True
3153,4067,3514,600461.88,2024-01-23,False
3154,4064,3126,347010.52,2022-07-25,False
3155,1496,2562,0.0,2022-12-12,False
3156,4433,979,83424.36,2025-12-28,True
3157,1044,1372,619594.85,2026-05-31,False
3158,2586,1276,912194.49,2026-05-02,False
3159,4259,527,846332.29,2023-05-10,True
3160,502,855,165694.61,2026-05-31,True
3161,2877,4785,490852.48,2024-07-05,False
3162,41,2066,36224.88,2024-03-09,False
3163,3134,4217,150571.7,2023-09-15,False
3164,4364,2899,253811.15,2026-07-23,True
3165,1165,4797,147317.63,2026-08-20,True
3166,197,2073,445008.4,2026-05-25,False
3167,3432,3829,878742.7,2025-01-29,False
3168,2833,598,355429.37,2024-08-26,False
3169,1094,2278,564029.91,2024-07-23,False
3170,2693,2693,849040.02,2023-09-15,False
3171,3075,3528,829971.79,2026-12-09,False
3172,2936,4759,61625.42,2025-04-28,True
3173,3623,4010,810297.24,2024-12-13,False
3174,3450,1248,22260.93,2024-09-26,True
3175,2163,4057,671515.95,2024-12-08,False
3176,717,734,322104.16,2023-01-28,False
3177,94,78,462264.73,2022-07-01,True
3178,366,4558,845392.85,2023-07-03,True
3179,13,2486,942042.54,2026-10-25,True
3180,4759,1807,942699.73,2026-02-12,False
3181,2761,3720,111038.26,2026-01-04,False
3182,2295,3971,0.0,2026-04-24,True
3183,4140,2511,771642.39,2023-06-07,True
3184,2654,3272,702744.95,2025-08-01,False
3185,315,3910,96730.77,2024-02-03,True
3186,1612,1239,343881.87,2024-11-07,True
3187,4198,1676,841939.06,2023-06-10,False
3188,1347,2372,234211.59,2024-08-14,True
3189,2359,1646,485655.21,2024-04-15,False
3190,2749,4715,687622.59,2026-01-10,False
3191,2685,1717,139896.71,2025-11-05,False
3192,2396,1938,384169.93,2023-11-09,False
3193,399,3186,178699.18,2024-10-17,True
3194,503,1158,43253.4,2026-01-29,False
3195,367,4707,314246.67,2024-12-07,True
3196,3079,4910,526076.61,2024-04-11,True
3197,1145,1763,328902.48,2023-09-08,False
3198,2499,2648,405264.87,2025-08-01,False
3199,3563,902,511562.69,2023-02-05,True
3200,182,4038,443635.47,2024-12-19,True
3201,3095,1841,13075.89,2022-10-13,False
3202,1953,3368,430950.51,2026-07-31,True
3203,2048,3513,910337.84,2024-04-20,False
3204,4603,2163,653669.31,2025-06-17,False
3205,3434,3078,11966.06,2026-05-31,True
3206,1093,1015,180183.27,2026-04-27,True
3207,1161,1480,662355.84,2026-09-01,False
3208,4312,974,496810.65,2024-05-26,False
3209,4600,2418,950353.22,2026-07-17,True
3210,4262,4207,0.0,2024-04-22,False
3211,4398,4914,577465.99,2026-05-31,False
3212,716,4962,403794.69,2026-12-08,True
3213,3126,3845,742312.24,2022-09-06,True
3214,3857,493,272391.58,2025-06-20,True
3215,1813,2506,874628.55,2024-10-13,True
3216,2720,4403,995493.17,2023-01-23,False
3217,4700,3636,407643.26,2023-09-28,True
3218,3362,3097,497863.63,2023-03-08,False
3219,4325,2018,12368.52,2024-06-03,False
3220,3798,1410,994853.28,2025-12-17,False
3221,2355,4511,169785.6,2023-07-31,False
3222,1653,4114,915298.18,2023-03-15,False
3223,560,2187,254307.99,2023-11-02,False
3224,434,784,340979.87,2022-08-06,True
3225,792,3843,358487.94,2025-11-03,True
3226,3956,159,316649.84,2026-05-31,True
3227,2842,1598,484315.42,2024-10-05,True
3228,328,4427,818724.55,2026-10-23,True
3229,4645,3757,411537.64,2023-06-19,True
3230,171,1118,348967.62,2025-12-19,False
3231,4726,1560,971997.03,2026-05-31,False
3232,2687,1759,260226.29,2026-09-20,False
3233,4445,3812,826943.77,2024-01-25,False
3234,487,74,644484.53,2025-01-20,True
3235,3401,1807,364173.83,2026-02-15,False
3236,3856,1671,557101.55,2026-03-17,False
3237,1298,1006,433444.04,2022-07-19,False
3238,1375,2765,739013.72,2026-05-31,True
3239,236,2241,3456.1,2025-04-18,True
3240,754,947,945767.69,2022-11-04,False
3241,4677,2950,50422.07,2026-01-11,True
3242,2683,4505,208362.86,2026-10-27,False
3243,3850,961,294188.17,2023-11-11,False
3244,4339,2588,926825.34,2024-04-28,True
3245,2309,2905,161440.11,2023-12-26,True
3246,2018,118,761569.2,2026-04-02,True
3247,4440,4016,949077.47,2025-03-29,True
3248,199,962,896200.22,2023-08-22,False
3249,1845,22,0.0,2023-09-13,False
3250,423,4155,756672.89,2026-03-20,True
3251,1834,524,3341.3,2025-11-04,True
3252,3386,4065,13672.82,2024-11-27,True
3253,3677,4165,468257.63,2024-05-26,True
3254,829,3,751054.22,2026-12-16,True
3255,128,3714,926223.84,2024-01-20,True
3256,2723,1360,0.0,2026-05-31,False
3257,2178,2167,343703.95,2025-03-01,True
3258,3414,3462,70667.38,2024-09-27,True
3259,2255,1448,485317.56,2024-07-26,True
3260,3942,2993,540454.58,2024-05-31,False
3261,1223,948,531533.43,2022-09-28,False
3262,1709,3424,532817.45,2026-05-31,True
3263,413,3391,462710.37,2026-10-22,False
3264,1746,4033,145771.72,2025-10-08,True
3265,2257,437,854291.29,2022-07-29,True
3266,3319,357,492891.31,2024-03-31,True
3267,4620,355,627662.18,2026-05-26,False
3268,1878,680,458503.56,2024-02-03,False
3269,2027,3857,2853.31,2023-12-01,False
3270,2189,2890,0.0,2025-05-05,True
3271,4110,3920,178117.74,2025-02-12,True
3272,4007,3853,16392.3,2026-11-29,False
3273,365,2019,775945.23,2025-11-23,False
3274,551,4964,434328.42,2026-11-04,False
3275,4504,42,426706.97,2026-04-25,False
3276,3928,2165,941126.75,2026-05-29,True
3277,843,884,280506.59,2025-08-20,False
3278,2724,401,599117.77,2025-02-04,True
3279,962,2046,683715.32,2024-01-13,True
3280,4400,784,975824.17,2023-10-20,False
3281,4046,4399,286716.96,2023-04-06,False
3282,4823,4043,421900.87,2026-03-02,True
3283,1858,4708,51666.72,2025-06-03,False
3284,1438,770,425250.58,2024-09-19,False
3285,2233,563,817645.67,2026-10-07,True
3286,2904,3732,385266.61,2026-11-15,True
3287,1514,3910,43301.16,2023-05-08,False
3288,4199,1421,849065.98,2026-10-22,True
3289,4230,3955,140327.36,2024-01-24,True
3290,2914,3217,597089.34,2026-04-06,True
3291,2994,1697,946748.87,2024-07-16,True
3292,2140,2082,72634.25,2023-06-29,False
3293,4737,3285,0.0,2026-10-24,False
3294,3534,3141,802075.16,2024-07-10,False
3295,4070,3490,44898.86,2022-12-08,True
3296,4114,1661,580612.45,2025-02-26,False
3297,4656,1601,270869.0,2026-05-31,False
3298,4237,3098,124715.58,2025-09-29,True
3299,3475,700,545113.65,2022-09-01,True
3300,4935,4151,830775.18,2026-04-01,True
3301,4804,2100,151106.68,2025-05-01,False
3302,4203,1724,879240.83,2025-05-06,True
3303,4334,2308,622133.64,2023-08-20,True
3304,2734,4689,934667.15,2026-06-27,True
3305,307,4343,0.0,2023-01-22,False
3306,2723,3961,254982.49,2024-01-11,False
3307,4211,246,0.0,2022-09-25,True
3308,2021,4624,438151.27,2024-01-27,True
3309,3934,2010,48829.61,2024-05-31,True
3310,4993,2824,838905.71,2025-08-13,False
3311,4156,3231,971877.85,2026-09-20,True
3312,887,1982,0.0,2024-11-22,False
3313,2792,2005,254869.69,2025-10-12,True
3314,3937,2252,367923.8,2026-01-22,True
3315,1965,332,887531.46,2023-06-10,False
3316,3942,4878,520311.55,2023-11-12,False
3317,3041,2011,685104.83,2024-10-14,True
3318,969,487,116424.12,2023-11-12,True
3319,25,3668,651783.58,2024-09-17,True
3320,3767,3301,691381.99,2024-10-29,False
3321,2966,2357,945665.81,2026-03-14,True
3322,3748,64,525138.11,2025-02-20,True
3323,3023,441,718749.25,2024-02-28,True
3324,2126,4400,111706.21,2025-08-15,False
3325,2586,2709,797215.27,2026-05-31,True
3326,3303,3450,521638.17,2023-04-13,False
3327,2056,1924,821408.39,2024-07-05,True
3328,816,2933,275218.84,2024-08-25,False
3329,2465,1132,621639.09,2024-11-14,True
3330,2863,760,339686.81,2026-02-19,True
3331,2756,841,240275.02,2026-12-18,True
3332,3279,1594,0.0,2023-09-04,False
3333,2872,2532,605138.67,2025-12-26,True
3334,4494,4347,683761.99,2025-11-30,False
3335,3961,4711,0.0,2025-09-10,True
3336,4526,4781,484460.71,2024-08-31,True
3337,1178,1022,572923.68,2025-04-29,True
3338,1938,547,612257.56,2022-11-29,True
3339,4004,3362,532792.05,2024-03-07,False
3340,579,760,19912.02,2026-02-10,False
3341,2205,176,807490.81,2026-06-27,False
3342,1413,736,590992.43,2023-04-08,False
3343,854,983,213755.04,2026-09-26,False
3344,271,3149,1142.75,2025-04-06,True
3345,1561,2721,0.0,2026-05-31,True
3346,4522,1910,515835.53,2025-06-13,True
3347,2919,2325,944088.8,2024-04-12,False
3348,1417,3233,449323.46,2026-07-05,False
3349,4839,1666,686959.44,2026-03-04,True
3350,2266,2480,962198.65,2025-06-30,False
3351,3741,4741,665177.67,2026-10-27,True
3352,1924,931,453849.83,2025-05-25,True
3353,2906,2329,724939.9,2026-08-06,False
3354,2309,3367,662161.71,2026-12-25,True
3355,1370,674,562296.45,2022-12-24,False
3356,4560,460,537058.13,2025-07-11,False
3357,2589,4787,771276.74,2024-09-02,True
3358,1589,2308,353717.53,2022-07-21,False
3359,1859,2195,482252.35,2026-01-22,True
3360,3410,4936,341850.77,2025-03-19,False
3361,2849,108,947288.38,2023-05-26,False
3362,1880,4573,180131.64,2024-02-26,True
3363,3528,4706,646075.15,2025-01-27,True
3364,3545,3420,870103.09,2022-12-02,False
3365,1497,2632,545841.19,2024-10-20,True
3366,2140,951,13163.97,2025-10-29,True
3367,2525,4338,0.0,2022-10-31,True
3368,2701,2913,274835.96,2022-07-02,False
3369,3171,549,803703.04,2026-08-15,False
3370,4866,1573,362469.57,2024-03-19,True
3371,3495,1372,428079.09,2023-08-31,True
3372,4900,4592,918182.32,2026-03-20,False
3373,3688,1926,718287.6,2024-02-02,False
3374,1468,526,565465.05,2023-08-22,True
3375,2576,110,676435.0,2025-05-18,False
3376,4546,3320,27893.22,2023-03-29,False
3377,4172,2718,907211.35,2024-07-08,True
3378,3488,938,613206.13,2025-06-08,True
3379,332,1766,753869.39,2024-08-05,False
3380,1682,3146,805496.48,2024-12-09,True
3381,2936,2082,362767.27,2023-09-16,True
3382,1222,2724,11823.65,2024-07-06,False
3383,2421,913,0.0,2023-12-28,True
3384,4387,2907,569982.32,2023-10-31,False
3385,3938,748,874058.68,2024-07-30,True
3386,2713,1703,160668.41,2023-05-07,False
3387,4127,2467,259057.76,2023-06-20,True
3388,3340,963,425522.65,2026-06-06,False
3389,3417,2550,441238.55,2024-08-19,True
3390,3575,1977,980934.92,2025-09-15,False
3391,3871,2533,155066.83,2023-09-27,False
3392,948,4366,350270.24,2026-05-31,True
3393,2939,3625,684682.52,2026-04-01,False
3394,3210,2641,832598.32,2024-07-20,True
3395,1142,2284,606948.3,2024-07-28,True
3396,3120,1963,24599.56,2026-11-04,True
3397,1771,3517,593708.73,2023-12-13,False
3398,609,2256,208096.68,2026-05-31,False
3399,1922,2632,64801.47,2023-11-28,True
3400,4683,4637,907997.69,2025-06-19,False
3401,1361,1021,600966.68,2026-04-13,False
3402,4139,3131,985778.6,2024-04-22,False
3403,3118,2298,767765.08,2026-05-31,True
3404,2612,4948,519697.49,2025-03-28,True
3405,344,4964,284545.22,2023-06-20,False
3406,3560,2712,886414.91,2026-05-15,False
3407,3023,3989,188714.99,2023-09-08,False
3408,3644,4201,872613.37,2022-12-30,False
3409,4025,3965,877222.84,2022-07-29,True
3410,1732,1798,93593.72,2026-09-17,True
3411,4938,2147,794856.54,2026-10-26,False
3412,3939,3031,0.0,2024-12-22,True
3413,4479,3729,576345.67,2024-10-06,True
3414,1457,1854,940210.67,2026-07-29,False
3415,2349,3670,494674.77,2023-09-17,True
3416,4737,3310,803817.16,2022-08-24,False
3417,3090,2798,689348.8,2023-07-05,False
3418,2414,1701,481348.59,2022-09-02,True
3419,4087,1030,217130.9,2026-05-30,True
3420,3516,2848,567077.4,2024-12-09,True
3421,416,1867,735563.94,2023-10-30,False
3422,3603,4311,356605.83,2025-05-20,True
3423,3761,880,852309.19,2025-01-21,True
3424,4552,575,160244.76,2026-01-13,True
3425,3794,628,70435.73,2025-01-05,False
3426,2165,4339,0.0,2025-08-17,True
3427,4696,1111,806240.95,2025-06-12,False
3428,1846,2077,259974.14,2023-12-01,True
3429,445,1036,892247.99,2024-04-18,False
3430,2898,167,686185.06,2022-09-24,False
3431,4,513,702645.12,2024-01-05,False
3432,1790,3775,697779.66,2026-08-19,True
3433,4956,500,860492.79,2023-03-27,True
3434,2006,2788,619003.8,2026-05-31,True
3435,690,3576,357283.34,2023-05-15,False
3436,1145,4957,374794.96,2022-08-16,False
3437,636,3666,463344.95,2025-06-17,False
3438,3791,2506,384188.83,2026-04-22,False
3439,2294,2616,72250.67,2026-05-31,True
3440,2989,3673,0.0,2023-07-12,True
3441,549,4746,341136.18,2022-11-28,True
3442,4592,3059,883151.39,2026-11-19,True
3443,59,673,0.0,2022-10-30,False
3444,4571,3656,35713.61,2024-03-13,False
3445,4858,2487,826466.59,2023-12-22,True
3446,3927,3512,995735.1,2024-10-14,True
3447,1281,4162,691631.4,2026-05-31,True
3448,3983,234,739190.08,2026-02-13,False
3449,3458,3492,449589.1,2025-03-27,False
3450,1624,3980,110365.57,2024-05-16,True
3451,1121,378,121513.65,2024-09-06,False
3452,4603,4413,811550.95,2023-06-11,True
3453,1600,1964,156864.54,2024-01-06,False
3454,3797,4729,347675.57,2024-10-26,True
3455,2621,3243,967618.9,2025-10-12,False
3456,1527,1318,931506.33,2026-03-16,False
3457,360,3751,185499.34,2024-11-21,False
3458,3610,2702,257614.66,2024-12-11,True
3459,1883,288,576015.15,2026-01-23,False
3460,2366,4239,616396.83,2023-12-22,True
3461,588,2029,154957.54,2026-11-02,False
3462,138,788,931184.18,2023-06-05,True
3463,2186,2916,387366.04,2026-05-31,True
3464,1968,3149,150263.05,2026-08-03,True
3465,4391,1991,195655.05,2024-04-11,True
3466,740,660,17405.98,2023-08-13,True
3467,3004,2616,546464.77,2024-07-18,True
3468,4726,3633,778942.83,2026-01-30,False
3469,1725,1651,544923.01,2026-04-02,False
3470,217,1693,828320.88,2022-09-22,True
3471,4545,2319,432219.67,2024-01-26,True
3472,3467,4057,965373.88,2022-07-28,True
3473,2035,411,736102.75,2024-12-31,False
3474,2283,2524,102823.68,2023-11-10,False
3475,2455,2053,37589.94,2022-07-09,True
3476,2725,1981,468031.77,2026-08-22,True
3477,2729,2852,740537.39,2022-07-17,False
3478,2024,1274,414369.37,2026-12-11,False
3479,2851,2545,872341.55,2026-05-01,False
3480,889,2426,144078.04,2023-05-06,True
3481,4471,2520,839358.52,2026-05-06,False
3482,559,4630,445851.54,2026-11-16,True
3483,4078,2757,789255.46,2024-08-17,True
3484,1591,4260,52161.18,2026-11-29,True
3485,1535,3121,861866.11,2023-04-17,True
3486,1963,4361,714265.84,2022-12-31,True
3487,1032,1270,778694.92,2026-02-20,False
3488,1369,68,78580.93,2022-09-13,True
3489,911,3675,705357.62,2025-06-16,True
3490,4567,3186,0.0,2024-01-26,False
3491,3367,2721,316456.07,2023-09-05,True
3492,3357,918,34465.97,2026-05-31,False
3493,3403,3884,552794.42,2025-12-23,False
3494,376,1308,305270.52,2024-02-01,False
3495,2523,3138,698716.53,2022-10-27,True
3496,3047,2560,265743.3,2024-06-20,False
3497,1307,607,0.0,2026-07-05,False
3498,1167,2135,687154.98,2025-04-10,False
3499,1501,476,177668.78,2023-08-05,True
3500,3769,2895,765471.91,2024-09-14,False
3501,405,1066,205697.03,2026-06-26,False
3502,771,4934,514012.9,2023-07-13,False
3503,3845,494,323967.13,2025-01-14,False
3504,2668,1818,186365.33,2023-02-14,False
3505,3981,2199,428851.99,2026-08-01,True
3506,3092,4844,73137.3,2024-11-12,False
3507,466,4006,739196.58,2026-03-01,True
3508,592,1530,883855.75,2026-10-29,True
3509,3765,1380,13478.42,2026-04-08,True
3510,3427,4038,10022.2,2025-03-03,False
3511,3016,2076,876669.18,2023-04-26,False
3512,3838,4764,521754.79,2022-07-25,False
3513,3562,3178,0.0,2022-09-14,False
3514,712,4447,227997.65,2025-12-03,False
3515,1596,4541,242077.48,2026-05-31,True
3516,4094,88,861559.04,2024-07-26,True
3517,2812,3197,998634.86,2023-08-22,True
3518,972,3290,890639.41,2026-05-31,True
3519,3083,4690,0.0,2026-05-31,False
3520,1449,775,918668.97,2026-11-26,False
3521,3736,467,533832.77,2022-11-14,True
3522,3207,3947,619225.2,2023-04-26,True
3523,147,2401,116545.28,2025-08-25,False
3524,2774,1397,462753.97,2026-10-27,False
3525,1012,4516,234790.19,2024-06-20,True
3526,3430,20,128669.52,2022-12-24,True
3527,1002,806,735818.85,2022-10-27,False
3528,4652,837,838700.24,2023-08-03,False
3529,4569,4555,0.0,2026-08-13,True
3530,4151,572,36779.44,2025-09-01,False
3531,3785,2993,721390.5,2026-04-20,True
3532,841,2261,874446.94,2023-04-29,False
3533,1411,3909,451176.15,2025-09-18,True
3534,2491,2610,961590.74,2025-11-20,False
3535,3694,476,530382.2,2022-08-07,True
3536,2360,1909,903076.74,2022-11-27,True
3537,3147,929,453565.46,2022-07-20,False
3538,1305,390,224908.13,2026-08-09,False
3539,3921,683,468734.65,2024-08-14,True
3540,2733,2106,0.0,2025-08-12,False
3541,1767,4238,582899.49,2026-10-09,True
3542,3226,4053,0.0,2025-02-03,True
3543,2991,1853,271534.23,2023-12-11,True
3544,4355,4737,835694.03,2023-09-08,True
3545,3575,4546,112344.6,2023-04-11,False
3546,4245,1587,740688.8,2026-06-27,False
3547,3643,786,932348.49,2025-08-26,False
3548,4685,3594,376486.33,2023-06-10,True
3549,823,2039,236969.35,2022-08-23,False
3550,2723,2378,734005.12,2024-01-03,True
3551,1608,1673,319893.42,2025-07-30,False
3552,4334,3865,836110.33,2025-12-29,True
3553,930,4909,842113.44,2023-03-28,True
3554,592,3393,925287.61,2023-04-08,True
3555,3925,4047,874863.75,2022-11-06,False
3556,791,3968,112080.82,2022-07-01,True
3557,1414,426,360166.02,2024-12-28,False
3558,2811,548,984714.82,2026-04-01,False
3559,4615,3532,879498.43,2025-04-25,True
3560,261,2651,275745.29,2025-02-04,True
3561,575,4494,382770.21,2025-08-23,False
3562,3888,4790,723863.21,2024-05-05,False
3563,1447,199,787188.75,2023-02-19,True
3564,2288,4885,0.0,2024-08-09,True
3565,3856,1321,356248.04,2024-06-02,True
3566,3677,3782,678081.48,2025-08-18,False
3567,1299,3992,818838.18,2024-09-12,False
3568,6,1646,840063.56,2023-11-15,False
3569,1167,2400,121702.54,2023-04-17,False
3570,2815,1997,121764.51,2025-09-13,True
3571,1042,1685,898403.18,2025-09-12,True
3572,141,608,900301.22,2024-04-23,False
3573,2474,2598,647837.23,2022-12-31,True
3574,4501,3312,201733.66,2025-12-02,True
3575,909,2762,623972.3,2024-06-06,True
3576,4097,4161,556111.16,2023-10-13,False
3577,267,2235,71725.84,2026-06-02,False
3578,94,2064,346408.97,2026-02-03,True
